frame,aX,aY,aZ,gX,gY,gZ,label
886,4.36967,0.50373,-5.45398,85.14922,-924.63019,-407.2645,Sitting
887,5.97953,-0.42522,-4.22961,-110.95674,-474.43488,-367.83578,Sitting
887,3.65385,-0.40764,-3.17443,-43.20773,243.52168,-31.71517,Sitting
887,2.28325,0.22102,-2.89636,-29.16964,497.36688,68.50455,Sitting
887,1.45536,0.39827,-3.01062,-84.10127,605.88739,80.65055,Sitting
888,0.67875,-0.1884,-1.8258,-146.41817,566.1535,-27.99203,Sitting
888,0.40019,-0.55999,-0.89611,129.58281,529.47137,-33.24105,Sitting
888,0.49809,-0.21648,-0.31579,313.17654,517.08124,6.85905,Sitting
888,0.00297,0.33772,-0.33264,337.04129,681.81512,-25.12338,Sitting
889,-0.86592,0.68831,-1.03649,218.81621,697.98944,-55.15267,Sitting
889,-2.80001,0.63679,-0.28308,106.45049,575.0036,-84.32748,Sitting
889,-2.8713,0.37263,-0.21032,2.87382,255.36249,-114.29574,Sitting
889,-1.30611,0.09333,0.01844,-0.72725,53.39716,-87.74545,Sitting
890,0.46464,0.07063,0.46936,34.36796,-0.37481,-15.17465,Sitting
890,1.02568,0.39241,0.85169,71.84355,70.48701,-23.96371,Sitting
890,1.00932,0.67634,0.82044,80.44951,155.93623,-29.51791,Sitting
890,0.17582,0.69905,0.32142,67.44902,267.87469,-20.24056,Sitting
891,-0.915,0.63777,0.1222,41.14286,147.81856,-21.27816,Sitting
891,-0.63008,0.57405,0.75623,-39.85079,84.83027,-61.8055,Sitting
891,-0.39376,0.58967,0.73523,-109.24776,73.11152,-67.48177,Sitting
891,-0.39669,0.43513,0.84192,-135.73701,76.65156,-39.10043,Sitting
892,-0.48043,-0.11809,0.9137,-66.82832,110.89228,-23.29232,Sitting
892,-0.80001,-0.17253,0.91687,-25.56856,105.82636,17.60123,Sitting
892,-1.38765,0.08845,0.57923,-43.57394,63.59003,98.28971,Sitting
892,-1.19478,-0.15276,0.07215,-131.03731,-43.95391,184.04411,Sitting
893,0.21147,-1.06023,-2.12536,-140.61983,-206.00224,232.8112,Sitting
893,0.47026,-0.89666,-4.09387,5.37626,-522.59161,287.43765,Sitting
893,1.05937,-1.03264,-2.55358,-104.36494,-772.83575,267.7233,Sitting
893,2.40287,-1.08049,-1.96887,-159.47969,-925.30157,110.98502,Sitting
894,5.57939,-0.65715,-3.24084,-81.78194,-912.72833,-214.51546,Sitting
894,5.87187,-0.58586,-2.84362,-121.69893,-564.09552,-300.94125,Sitting
894,3.87138,-0.9096,-2.34729,-130.48799,-114.08331,-158.36311,Sitting
894,2.62602,-0.76824,-2.72766,-120.53926,77.44501,-85.85336,Sitting
895,2.25712,-0.79412,-2.36071,-76.10567,165.88496,-80.90951,Sitting
895,2.17241,-0.49919,-2.23205,106.75566,264.09052,-62.35482,Sitting
895,2.59379,-0.08538,-1.89733,177.3123,370.23065,-23.71957,Sitting
895,2.24931,0.40583,-1.59631,171.14775,482.35223,-38.55111,Sitting
896,1.29374,0.58186,-1.37756,137.09013,576.83466,-65.71175,Sitting
896,0.00541,0.42268,-0.42297,57.74442,577.44501,-39.03939,Sitting
896,-0.27974,0.0533,-0.49353,21.79472,500.72385,-33.79037,Sitting
896,-0.92989,-0.09002,-0.09606,62.38309,472.34247,-103.91976,Sitting
948,0.88701,0.21711,-0.60339,120.3665,10.00116,-84.20541,Sitting
948,0.85649,0.39631,-0.65393,110.11259,41.98359,-85.12093,Sitting
948,0.74247,0.53547,-0.91247,59.57548,81.04609,-68.94662,Sitting
948,0.65165,0.44392,-0.87609,33.75761,94.59589,-59.73031,Sitting
949,0.61552,0.36018,-0.78088,32.10966,97.28144,-47.46224,Sitting
949,0.61454,0.28938,-0.7489,41.387,85.80683,-38.49007,Sitting
949,0.71293,0.28425,-0.77307,63.4207,51.07782,-33.72933,Sitting
949,0.82573,0.42268,-0.79455,70.13457,36.42939,-28.41928,Sitting
950,0.89994,0.52717,-0.77673,61.04032,35.08661,-24.8182,Sitting
950,0.93193,0.59602,-0.78772,41.50907,42.96015,-27.56478,Sitting
950,0.85868,0.59407,-0.71569,15.99638,65.29902,-30.3724,Sitting
950,0.7454,0.52937,-0.54113,5.25419,76.40742,-25.8558,Sitting
951,0.57743,0.39705,-0.36023,-4.38936,84.76923,-22.13265,Sitting
951,0.43657,0.31453,-0.21154,-2.61934,86.84443,-14.56429,Sitting
951,0.34672,0.24031,-0.28649,-18.79366,62.00312,-8.76595,Sitting
951,0.42094,0.15803,-0.44201,-33.99142,26.11444,-21.70541,Sitting
952,0.57377,0.0262,-0.56604,-23.12716,-5.01348,-34.70589,Sitting
952,0.86113,0.05452,-0.69348,24.11405,-16.12188,-47.95052,Sitting
952,0.95146,0.14558,-0.61633,49.87089,-8.91973,-66.139,Sitting
952,0.93119,0.27473,-0.52795,75.07841,7.55976,-75.53841,Sitting
953,0.89433,0.32942,-0.4823,87.52959,19.21747,-76.2098,Sitting
953,0.7747,0.43489,-0.47351,105.84013,46.92743,-75.29427,Sitting
953,0.66484,0.44465,-0.44787,104.92461,52.11542,-71.57113,Sitting
953,0.51762,0.44197,-0.4281,82.5247,58.52411,-51.12435,Sitting
954,0.4434,0.44099,-0.44274,70.74492,56.57099,-39.28353,Sitting
954,0.36308,0.39656,-0.44445,52.00712,53.6413,-18.34847,Sitting
954,0.34892,0.40364,-0.62048,56.64579,49.36884,-16.76156,Sitting
954,0.38139,0.41902,-0.66711,62.50517,38.62665,-26.28304,Sitting
955,0.58891,0.43611,-0.60168,74.10185,-2.14483,-61.86654,Sitting
955,0.75077,0.4532,-0.557,76.66533,-19.60089,-73.70736,Sitting
955,0.91435,0.46492,-0.47888,76.48222,-24.30059,-78.52914,Sitting
955,1.0352,0.4803,-0.41345,74.77324,-18.19708,-75.66048,Sitting
956,1.09111,0.46248,-0.44934,46.81913,12.68671,-57.34994,Sitting
956,1.06743,0.3946,-0.44226,20.26884,32.09589,-43.9222,Sitting
956,0.96855,0.32893,-0.45446,-2.68038,51.13886,-31.22689,Sitting
956,0.71293,0.2613,-0.52551,-12.81222,75.675,-15.11361,Sitting
957,0.60331,0.24861,-0.54089,-6.09835,77.13984,-13.03842,Sitting
957,0.49028,0.20295,-0.52087,10.50321,68.71699,-22.07162,Sitting
957,0.46,0.15754,-0.46936,17.33915,59.13446,-30.86068,Sitting
957,0.42485,0.1302,-0.4342,25.27372,47.59882,-39.03939,Sitting
958,0.43193,0.16682,-0.39831,43.15702,24.58857,-42.09115,Sitting
958,0.47709,0.18757,-0.38635,45.7205,13.05292,-35.13314,Sitting
958,0.77543,0.20662,-0.40295,16.60673,-11.91046,-5.34799,Sitting
958,0.97978,0.10872,-0.48864,5.37626,11.34394,19.00504,Sitting
959,0.97929,0.15315,-0.59021,19.90263,5.17939,0.57242,Sitting
959,1.02324,0.20198,-0.62731,30.0955,-1.96173,-3.21176,Sitting
959,1.03618,0.15193,-0.66467,33.63554,-3.73175,-10.65804,Sitting
959,1.0391,0.09993,-0.68322,36.26005,-4.15899,-13.03842,Sitting
960,1.06596,0.01374,-0.64782,41.93632,-2.87725,-21.88851,Sitting
960,1.07011,-0.0197,-0.63952,47.55155,-0.98516,-28.54135,Sitting
960,1.03373,-0.04241,-0.64807,53.7161,11.0998,-34.33968,Sitting
960,0.99687,-0.05217,-0.63342,58.29374,18.60712,-34.58382,Sitting
961,0.85893,-0.01043,-0.61242,71.41631,35.9411,-35.56039,Sitting
961,0.72392,0.07502,-0.60485,88.56718,44.91327,-39.03939,Sitting
961,0.63652,0.1866,-0.58386,106.87773,47.904,-45.38705,Sitting
961,0.57451,0.29084,-0.55456,119.81718,44.30292,-51.79574,Sitting
962,0.53935,0.34456,-0.54577,121.83134,41.3122,-53.87093,Sitting
962,0.56425,0.34358,-0.53698,109.80742,35.02558,-54.11507,Sitting
962,0.58207,0.28987,-0.48669,95.40312,32.52314,-54.96957,Sitting
962,0.59501,0.20613,-0.43176,94.79277,36.49042,-60.03548,Sitting
963,0.57719,0.14363,-0.43493,119.38994,43.32636,-72.30355,Sitting
963,0.59843,0.13313,-0.42565,126.77519,39.35907,-73.9515,Sitting
963,0.63652,0.19221,-0.44885,133.91631,33.07245,-75.47738,Sitting
963,0.65605,0.37117,-0.47619,137.76152,27.45722,-75.29427,Sitting
964,0.70268,0.65583,-0.52893,124.51689,18.0578,-62.04964,Sitting
964,0.71367,0.75276,-0.51184,96.31865,16.47089,-41.96908,Sitting
964,0.69096,0.76374,-0.46276,48.1619,21.04853,-26.8934,Sitting
964,0.63774,0.65437,-0.38879,-11.89669,23.24579,-12.91635,Sitting
965,0.58012,0.45271,-0.39245,-68.84248,24.4665,-1.01449,Sitting
965,0.54277,0.39753,-0.49865,-67.01143,15.06708,5.94352,Sitting
965,0.56938,0.32576,-0.69445,-60.66378,-4.09796,13.08463,Sitting
965,0.62553,0.18904,-0.80358,-55.04855,-30.09893,7.10319,Sitting
965,0.70659,0.10725,-0.74963,-34.11349,-57.25958,9.42252,Sitting
966,0.94145,0.26497,-0.57629,7.02421,-59.0296,24.3151,Sitting
966,1.04667,0.274,-0.48132,-6.7087,-39.37628,16.80778,Sitting
966,0.97563,0.20759,-0.45617,-28.25411,-3.48761,8.26285,Sitting
966,0.80937,0.18489,-0.52819,-40.0339,23.73407,8.99528,Sitting
966,0.63676,0.1136,-0.54919,-42.35323,17.75263,17.84537,Sitting
967,0.65971,0.07356,-0.57531,-37.7756,7.07148,26.32926,Sitting
967,0.77299,0.00081,-0.49743,-40.64425,-3.79278,41.1608,Sitting
967,0.89824,0.00154,-0.41516,-32.16036,-4.64727,53.97819,Sitting
967,0.97758,0.04475,-0.42907,-14.15499,7.86493,40.12321,Sitting
967,0.95317,0.09846,-0.42663,7.20732,20.98749,18.27262,Sitting
968,0.85234,0.17463,-0.46447,31.56034,31.66864,-6.99593,Sitting
968,0.75785,0.27595,-0.49841,49.80985,30.32587,-25.12338,Sitting
968,0.71855,0.40803,-0.56652,64.03105,10.97773,-25.55062,Sitting
968,0.79081,0.45222,-0.54724,46.81913,-5.19659,-10.16976,Sitting
968,0.88383,0.44734,-0.50134,16.60673,-10.14044,5.69938,Sitting
969,0.96367,0.38386,-0.44812,1.1038,4.01972,12.04703,Sitting
969,0.96782,0.27205,-0.36999,3.179,27.45722,5.69938,Sitting
969,0.84501,0.20198,-0.24206,22.34403,46.74433,-2.47933,Sitting
969,0.74687,0.25251,-0.28381,43.09599,45.46259,-4.06625,Sitting
969,0.66069,0.31648,-0.37756,49.68778,34.29316,-6.20248,Sitting
970,0.71733,0.38386,-0.42614,39.31181,5.48456,-5.16488,Sitting
970,0.83378,0.39582,-0.38171,29.66825,-14.16876,3.99039,Sitting
970,0.87724,0.2696,-0.35461,6.71903,-15.57257,11.80289,Sitting
970,0.8311,0.20808,-0.33679,0.73759,-12.21563,13.57291,Sitting
970,0.80253,0.14167,-0.32238,0.24931,-9.22491,14.97672,Sitting
971,0.70659,0.06526,-0.35681,7.39042,-7.57696,16.44156,Sitting
971,0.68168,0.02253,-0.37976,10.86942,-10.20147,17.35709,Sitting
971,0.68437,-0.0053,-0.39148,13.79911,-14.96222,19.55436,Sitting
971,0.70927,-0.0053,-0.38806,17.33915,-15.69464,22.36197,Sitting
971,0.71415,0.00886,-0.3197,31.25517,-23.01886,24.68131,Sitting
972,0.72294,0.02864,-0.3153,41.87528,-24.36163,21.75162,Sitting
972,0.71074,0.09504,-0.35998,73.3084,-29.73272,12.41324,Sitting
972,0.69096,0.10749,-0.37609,87.95683,-30.15997,6.49283,Sitting
972,0.69511,0.10554,-0.34143,100.28593,-29.30548,0.81657,Sitting
972,0.68071,0.16389,-0.33068,110.05156,-33.21173,-3.639,Sitting
973,0.69877,0.18782,-0.32946,108.2205,-39.19317,-3.27279,Sitting
973,0.6912,0.23469,-0.35217,100.2249,-42.61114,-1.86898,Sitting
973,0.6912,0.28157,-0.34826,88.38408,-44.86944,0.57242,Sitting
973,0.62822,0.28401,-0.33972,70.74492,-45.35772,11.74186,Sitting
973,0.58451,0.30061,-0.36438,68.9749,-46.15118,17.78434,Sitting
974,0.60576,0.30207,-0.41174,70.31767,-46.8836,22.42301,Sitting
974,0.61308,0.31672,-0.44323,69.64629,-46.57843,25.3527,Sitting
974,0.59501,0.32966,-0.48547,68.85283,-47.24981,23.0944,Sitting
974,0.5916,0.41438,-0.57287,74.10185,-52.86505,11.68082,Sitting
974,0.62187,0.47224,-0.60266,78.55742,-57.32061,6.49283,Sitting
975,0.59697,0.53547,-0.6322,78.74052,-66.41485,-1.01449,Sitting
975,0.63896,0.59797,-0.67248,75.01738,-73.98321,-8.64388,Sitting
975,0.67289,0.60579,-0.63293,54.32645,-91.01202,-17.73812,Sitting
975,0.85551,0.39094,-0.50939,-17.63399,-96.50518,1.18278,Sitting
976,0.88774,-0.04436,-0.66442,-74.27461,-68.55108,17.96744,Sitting
976,0.86601,-0.13445,-0.58825,-20.68575,-40.59698,11.19254,Sitting
976,0.85087,-0.01506,-0.67248,-10.61495,-33.45587,7.83561,Sitting
976,0.82133,0.23054,-0.66857,3.24003,-18.7464,-0.95345,Sitting
977,0.71904,0.37019,-0.49597,19.65849,0.11347,-10.71908,Sitting
977,0.64555,0.33601,-0.19958,36.38212,-5.13555,-15.54086,Sitting
977,0.61406,0.30232,-0.11535,43.76737,-9.53009,-13.09945,Sitting
977,0.51323,0.29329,-0.1383,40.41044,-28.51202,-2.90658,Sitting
978,0.5059,0.27864,-0.35192,-1.52071,-59.76202,6.30973,Sitting
978,0.53837,0.11262,-0.44445,-54.92648,-93.57549,6.79801,Sitting
978,0.60624,-0.04876,-0.60461,-64.32588,-112.92364,11.25358,Sitting
978,0.67143,-0.12737,-0.80529,-52.5461,-122.20098,15.2819,Sitting
979,0.71904,-0.15667,-0.9342,-32.09933,-124.64239,12.23014,Sitting
979,0.7498,-0.122,-0.91442,0.85966,-129.46416,-0.83138,Sitting
979,0.82328,0.01081,-0.85974,42.24149,-135.99492,-15.54086,Sitting
979,0.8621,0.12776,-0.82482,63.78691,-127.45,-30.3724,Sitting
980,0.8582,0.2154,-0.7677,70.98906,-98.64141,-43.98324,Sitting
980,0.79789,0.3011,-0.78259,59.02616,-79.90362,-35.49935,Sitting
980,0.77372,0.32991,-0.76159,33.3914,-69.22247,-16.27328,Sitting
980,0.71611,0.31086,-0.75134,4.82694,-58.96856,3.44108,Sitting
981,0.6331,0.19856,-0.79211,-18.91573,-53.10919,23.33854,Sitting
981,0.57914,0.13142,-0.78918,-22.45577,-52.86505,24.55924,Sitting
981,0.53691,0.08064,-0.80871,-24.04268,-55.61163,22.11783,Sitting
981,0.51542,0.06697,-0.79357,-22.08956,-57.56475,18.5778,Sitting
982,0.44853,0.08894,-0.73498,-13.66671,-55.97784,15.58707,Sitting
982,0.44926,0.11238,-0.75866,-10.92013,-59.45684,17.96744,Sitting
982,0.44316,0.13044,-0.8424,-15.43673,-63.42413,21.44645,Sitting
982,0.4683,0.14265,-0.89782,-16.71847,-65.62139,23.58268,Sitting
983,0.52836,0.20466,-0.84973,-13.54464,-74.65459,27.67203,Sitting
983,0.5811,0.22859,-0.81726,-19.09884,-72.15215,31.09,Sitting
983,0.5872,0.20808,-0.85095,-25.99581,-63.36309,33.10416,Sitting
983,0.58598,0.20832,-0.88122,-32.83175,-61.471,38.7194,Sitting
984,0.56572,0.22541,-0.83068,-43.63497,-63.05791,46.89811,Sitting
984,0.54155,0.23762,-0.81628,-50.2878,-64.33965,53.79508,Sitting
984,0.51371,0.25178,-0.81311,-47.60226,-66.23174,59.28825,Sitting
984,0.51567,0.25642,-0.85754,-46.62569,-69.64971,64.17106,Sitting
985,0.53813,0.26863,-0.91174,-50.04366,-68.30694,65.33073,Sitting
985,0.59404,0.2425,-0.93371,-52.11886,-57.8089,64.35416,Sitting
985,0.59208,0.27327,-0.89563,-44.61153,-49.56915,67.77213,Sitting
985,0.59208,0.34065,-0.91198,-44.06222,-36.75177,70.21354,Sitting
986,0.63017,0.30989,-0.83654,-50.16573,-21.67608,67.16178,Sitting
986,0.57646,0.1407,-0.8424,-47.66329,4.63007,56.05338,Sitting
986,0.52348,0.10286,-0.93884,-38.14181,6.40009,55.32096,Sitting
986,0.48344,0.06477,-1.01135,-37.53146,4.38593,55.80924,Sitting
987,0.48173,0.04475,-1.04235,-37.89767,0.54071,51.0485,Sitting
987,0.50175,0.11262,-1.02941,-28.00997,-12.39874,47.20329,Sitting
987,0.53471,0.17048,-1.0216,-23.67647,-9.46905,43.72428,Sitting
987,0.53862,0.17854,-0.99157,-19.83126,-0.67999,41.03873,Sitting
988,0.51884,0.20027,-0.98352,-14.09395,6.52216,45.06705,Sitting
988,0.49662,0.17292,-0.98571,-16.90157,10.2453,48.66813,Sitting
988,0.47514,0.25691,-0.97229,-10.49288,1.82245,61.72965,Sitting
988,0.49882,0.29451,-1.06555,-19.22091,5.78974,69.48112,Sitting
989,0.56035,0.22175,-1.07238,-33.32003,13.23603,72.53288,Sitting
989,0.58842,0.18953,-1.03625,-36.79903,16.16571,73.75358,Sitting
989,0.62187,0.1656,-0.98718,-39.54562,19.70575,74.91325,Sitting
989,0.67143,0.13411,-0.93786,-40.217,24.03925,75.46256,Sitting
990,0.69194,0.15193,-0.84924,-40.58321,31.48554,78.39225,Sitting
990,0.6685,0.19734,-0.72229,-48.82296,54.43476,81.68815,Sitting
990,0.62358,0.18464,-0.66442,-63.34932,68.77802,79.67399,Sitting
990,0.5186,0.12971,-0.70324,-90.99825,95.9997,64.96452,Sitting
991,0.44535,0.04548,-0.73596,-100.09248,107.1081,57.6403,Sitting
991,0.30937,-0.06145,-0.82653,-98.13936,109.54951,49.58366,Sitting
991,0.27665,-0.06316,-0.82775,-90.571,100.82148,52.75748,Sitting
991,0.28178,-0.07048,-0.84899,-71.28389,74.33222,65.6359,Sitting
992,0.30571,-0.05754,-0.86511,-64.57002,61.94208,68.87077,Sitting
992,0.3853,-0.1137,-0.83947,-49.25021,40.76288,64.11002,Sitting
992,0.4268,-0.13298,-0.78796,-36.79903,30.14277,59.28825,Sitting
992,0.50346,-0.10686,-0.75207,-7.44112,15.73847,48.91227,Sitting
993,0.57035,-0.05925,-0.75988,2.50761,12.80878,44.33463,Sitting
993,0.62651,-0.02581,-0.75988,8.36698,8.71943,40.24528,Sitting
993,0.77348,0.08625,-0.76428,10.93046,10.91669,32.61588,Sitting
993,0.81401,0.15559,-0.77526,9.46562,19.70575,27.36686,Sitting
994,0.86503,0.23933,-0.82507,8.30595,32.95038,23.39957,Sitting
994,0.84086,0.35139,-0.89782,2.26347,69.63251,22.60612,Sitting
994,0.80571,0.37703,-0.92321,-2.00899,88.61445,22.54508,Sitting
994,0.68364,0.40754,-0.87097,-9.08907,106.31464,23.46061,Sitting
995,0.63261,0.39094,-0.82873,-13.78878,108.26777,25.23063,Sitting
995,0.59648,0.37263,-0.81652,-21.113,107.90156,27.36686,Sitting
995,0.47612,0.25422,-0.69372,-58.40548,105.64326,37.80387,Sitting
995,0.40434,0.1529,-0.6073,-90.571,101.30976,53.06266,Sitting
995,0.46074,0.12141,-0.62243,-101.00801,91.4831,46.83707,Sitting
996,0.52665,-0.13103,-0.66589,-85.50508,89.52998,30.84586,Sitting
996,0.46806,-0.09563,-0.8009,-50.59298,94.35175,33.22623,Sitting
996,0.44511,-0.0468,-0.82727,-32.16036,90.32343,38.35319,Sitting
996,0.46806,0.12556,-0.79943,-0.60518,72.44013,52.51334,Sitting
997,0.54716,0.20686,-0.74499,7.08525,58.40204,58.67789,Sitting
997,0.82231,0.23616,-0.64904,6.658,35.69696,64.72038,Sitting
997,1.11357,0.19465,-0.58166,0.49345,37.58905,60.63102,Sitting
997,1.21733,0.19001,-0.54333,0.49345,73.72187,46.16569,Sitting
998,1.18046,0.22273,-0.57312,3.30107,95.38935,36.09489,Sitting
998,0.95976,0.33528,-0.64611,11.54081,124.8083,22.66715,Sitting
998,0.77568,0.36897,-0.70935,6.658,136.09981,20.59196,Sitting
998,0.65483,0.34846,-0.69787,-12.99532,134.63496,31.82242,Sitting
999,0.58842,0.23201,-0.59167,-57.9172,122.42793,61.24137,Sitting
999,0.59721,0.12385,-0.48767,-79.15742,110.34296,76.62223,Sitting
999,0.64897,0.01448,-0.46008,-79.64571,103.26289,77.11051,Sitting
999,0.6663,-0.06902,-0.47204,-60.48067,93.80244,68.19938,Sitting
1000,0.7957,-0.09294,-0.4198,-18.97677,85.44062,49.40055,Sitting
1000,0.86821,-0.06536,-0.38684,-4.14522,88.1872,37.43766,Sitting
1000,0.88017,-0.01946,-0.40466,2.01933,97.28144,26.20719,Sitting
1000,0.8499,0.05818,-0.37341,9.58769,105.52119,18.82194,Sitting
1001,0.77885,0.15706,-0.35437,23.5037,114.79853,14.12223,Sitting
1001,0.72563,0.19734,-0.35266,30.03446,113.39472,10.03287,Sitting
1001,0.6912,0.18171,-0.33776,33.5745,106.31464,10.33805,Sitting
1001,0.6392,0.20759,-0.30456,33.5745,98.0749,16.13639,Sitting
1002,0.60063,0.21443,-0.28698,24.60233,77.87226,20.46988,Sitting
1002,0.70634,0.19539,-0.27941,-11.0422,19.52265,18.27262,Sitting
1002,0.8726,0.1739,-0.39392,-22.63888,-5.68487,10.39908,Sitting
1002,1.00517,0.22493,-0.40783,-20.80782,-8.43145,8.14078,Sitting
1003,1.08134,0.30183,-0.46203,-22.3337,3.22626,9.78873,Sitting
1003,0.96293,0.36384,-0.51721,-23.98165,27.39618,9.11735,Sitting
1003,0.86576,0.35994,-0.49255,-30.26827,32.4621,7.40836,Sitting
1003,0.82573,0.36506,-0.51648,-47.29708,30.44794,9.9108,Sitting
1004,0.83598,0.31233,-0.45446,-68.04903,30.75312,18.02848,Sitting
1004,0.84477,0.11702,-0.33337,-90.63203,52.23749,26.87858,Sitting
1004,0.71196,-0.00164,-0.28088,-90.32686,64.87177,25.71891,Sitting
1004,0.59306,-0.10686,-0.10363,-75.73946,60.17206,17.47916,Sitting
1005,0.51738,-0.18474,0.016,-48.0295,43.02118,13.51188,Sitting
1005,0.5977,-0.16497,-0.09777,-16.5964,17.08124,27.67203,Sitting
1005,0.74833,-0.10149,-0.16296,-6.40352,1.39521,26.63444,Sitting
1005,0.84575,0.02913,-0.26428,5.74247,-3.42657,20.04264,Sitting
1006,0.92485,0.17073,-0.34973,11.41874,-0.06964,16.62467,Sitting
1006,0.91288,0.37996,-0.43005,2.56864,9.51288,20.28678,Sitting
1006,0.88896,0.40876,-0.47302,-15.98604,12.86982,24.07096,Sitting
1006,0.84306,0.3614,-0.28674,-40.0339,12.62568,40.48942,Sitting
1007,0.81523,0.38752,-0.26989,-71.58907,-1.53448,63.01139,Sitting
1007,0.82328,0.36262,-0.26745,-116.87715,-20.21124,73.14323,Sitting
1007,0.74687,0.29499,-0.36193,-169.61153,-51.94952,80.2233,Sitting
1007,0.71244,0.30818,-0.40515,-202.32637,-84.17608,87.48649,Sitting
1008,0.71782,0.34382,-0.34997,-218.19551,-103.46319,94.56657,Sitting
1008,0.71293,0.3304,-0.38513,-236.32295,-116.89092,96.94694,Sitting
1008,0.72075,0.2928,-0.43396,-241.44991,-121.34649,97.00797,Sitting
1008,0.72026,0.26667,-0.453,-242.4875,-127.93829,96.21452,Sitting
1009,0.77324,0.21492,-0.45324,-240.53438,-133.91972,96.82487,Sitting
1009,0.83354,0.19783,-0.43176,-239.80196,-133.24834,96.21452,Sitting
1009,0.87797,0.22126,-0.35803,-243.28096,-129.15898,97.06901,Sitting
1009,0.98588,0.3011,-0.29162,-260.67599,-114.44952,97.19108,Sitting
1010,1.0435,0.33503,-0.3092,-273.67648,-103.46319,98.10661,Sitting
1010,1.00517,0.32258,-0.33923,-295.16086,-70.99249,93.52897,Sitting
1010,0.94926,0.28132,-0.36413,-294.55051,-56.09991,89.92789,Sitting
1010,0.88188,0.20662,-0.37316,-283.32004,-42.67218,86.8151,Sitting
1011,0.75273,0.04524,-0.42907,-236.20088,-24.42266,87.66959,Sitting
1011,0.72978,-0.01433,-0.41711,-208.12471,-17.83087,92.06413,Sitting
1011,0.69584,-0.06145,-0.37219,-178.70576,-11.54425,95.97038,Sitting
1011,0.69365,-0.07195,-0.35852,-153.37617,-8.67559,97.55729,Sitting
1012,0.75541,-0.15544,-0.42736,-112.72676,-7.88214,86.08268,Sitting
1012,0.81913,-0.24089,-0.44885,-95.39278,-11.78839,77.41569,Sitting
1012,0.93974,-0.3322,-0.45007,-77.26534,-15.08429,69.60319,Sitting
1012,1.12236,-0.45696,-0.51525,-31.06173,-17.64776,60.44791,Sitting
1013,1.17216,-0.47991,-0.54992,-6.89181,-11.54425,57.76237,Sitting
1013,1.19926,-0.48162,-0.55749,12.70048,-4.70831,57.33512,Sitting
1013,1.22441,-0.45696,-0.54895,26.25028,2.61591,60.02067,Sitting
1013,1.23076,-0.41423,-0.51184,34.42899,11.83222,63.98796,Sitting
1014,1.15898,-0.34465,-0.45593,38.64042,22.69648,67.83317,Sitting
1014,1.10844,-0.31511,-0.45105,36.8704,27.57929,67.77213,Sitting
1014,1.06035,-0.28752,-0.4364,35.58866,32.03485,64.90348,Sitting
1014,0.97123,-0.23748,-0.4635,41.14286,31.79071,49.52262,Sitting
1015,0.87651,-0.05486,-0.51574,62.19999,21.71991,6.92008,Sitting
1015,0.92167,0.11287,-0.49206,44.866,10.67255,-14.50326,Sitting
1015,0.86772,0.11775,-0.47326,13.31083,19.27851,-13.7098,Sitting
1015,0.86992,0.07063,-0.45861,1.95829,17.8747,-12.79428,Sitting
1016,0.86503,-0.00188,-0.40515,-1.70382,16.71503,-11.75668,Sitting
1016,0.89506,-0.03362,-0.3446,1.77519,18.30194,-11.75668,Sitting
1016,0.8936,-0.03313,-0.32605,5.25419,23.24579,-14.7474,Sitting
1016,0.87651,-0.01897,-0.30773,6.35282,25.19892,-16.57845,Sitting
1017,0.83744,0.01228,-0.33288,11.78495,26.84687,-21.27816,Sitting
1017,0.78642,0.055,-0.35461,17.15605,21.53681,-26.28304,Sitting
1017,0.74882,0.07185,-0.42614,5.4373,12.68671,-22.19369,Sitting
1017,0.7642,0.04426,-0.40368,-0.42208,-0.92413,-15.785,Sitting
1018,0.86235,0.05037,-0.37707,-1.45968,-15.75567,-8.27767,Sitting
1018,0.94389,0.07869,-0.37023,-9.76046,-20.08917,-6.08041,Sitting
1018,0.94096,0.04353,-0.37512,-17.32882,-10.87286,-10.65804,Sitting
1018,0.83525,0.0262,-0.38,-10.67599,-3.18243,-13.58773,Sitting
1019,0.74882,0.05989,-0.39025,-2.61934,-3.60968,-14.56429,Sitting
1019,0.72734,0.07405,-0.39758,-0.1169,-11.23907,-13.64877,Sitting
1019,0.75419,0.09431,-0.3197,-1.76485,-20.57745,-9.68148,Sitting
1019,0.7603,0.10115,-0.32995,-5.42696,-21.98126,-8.94906,Sitting
1020,0.80571,0.02815,-0.37805,-1.70382,-29.06134,-4.73763,Sitting
1020,0.94096,-0.05144,-0.39025,10.38114,-30.46515,-3.51693,Sitting
1020,1.09501,-0.05828,-0.36218,27.16581,-24.66681,-8.46078,Sitting
1020,1.10063,-0.08513,-0.40637,59.81962,3.34833,-15.05258,Sitting
1021,1.04423,-0.11126,-0.401,92.5955,21.04853,-17.86019,Sitting
1021,0.95048,-0.07048,-0.33752,119.08476,33.62177,-21.46127,Sitting
1021,0.90532,-0.08367,-0.32482,126.34795,38.68769,-25.8558,Sitting
1021,0.84916,-0.16619,-0.32702,140.69121,40.03046,-33.79037,Sitting
1022,0.82963,-0.15154,-0.36535,152.28789,40.70185,-38.61214,Sitting
1022,0.80693,-0.08318,-0.39953,151.12822,35.88007,-47.34017,Sitting
1022,0.7747,-0.01946,-0.38098,141.17949,26.78583,-59.05892,Sitting
