frame,aX,aY,aZ,gX,gY,gZ,label
1995,0.9163,0.06038,-0.51281,-39.11837,4.01972,78.39225,Walking
1996,0.95976,0.10432,-0.51501,-27.09444,13.29706,68.19938,Walking
1996,0.96318,0.13166,-0.52331,-21.41817,17.99677,61.54655,Walking
1996,0.94877,0.16511,-0.52893,-18.0002,21.65888,55.68717,Walking
1996,0.89653,0.16218,-0.55456,-21.05196,27.21308,46.5319,Walking
1997,0.86894,0.13997,-0.53064,-27.03341,28.31171,43.236,Walking
1997,0.81474,0.09016,-0.52014,-31.42794,26.9079,40.24528,Walking
1997,0.78666,0.05403,-0.48303,-37.89767,21.3537,38.96354,Walking
1997,0.7581,0.0113,-0.45837,-38.50802,19.46161,38.04801,Walking
1998,0.76103,0.00935,-0.45642,-37.59249,17.50849,35.4235,Walking
1998,0.7603,7e-05,-0.44006,-35.33419,17.38642,32.92106,Walking
1998,0.7393,0.00935,-0.47375,-30.08517,22.3913,24.80338,Walking
1998,0.68217,0.03914,-0.48767,-27.52169,22.57441,20.22574,Walking
1999,0.62651,0.01985,-0.48327,-27.82686,24.22235,17.35709,Walking
1999,0.56938,0.02742,-0.4884,-28.00997,23.48993,13.87809,Walking
1999,0.48442,0.05745,-0.47351,-29.71895,19.21747,10.70426,Walking
1999,0.47294,0.04719,-0.46325,-30.51241,14.82294,8.99528,Walking
2000,0.44462,0.07331,-0.41711,-32.16036,1.15107,2.70865,Walking
2000,0.44902,0.09846,-0.41125,-33.74728,-18.31915,-6.08041,Walking
2000,0.47294,0.10627,-0.41174,-34.17452,-22.65265,-8.27767,Walking
2000,0.54838,0.11946,-0.42736,-46.38155,-31.62481,-11.51254,Walking
2001,0.66386,0.08894,-0.37976,-60.41964,-26.742,-18.34847,Walking
2001,0.63359,0.0074,-0.41174,-63.53243,-10.44561,-33.30209,Walking
2001,0.58818,-0.01751,-0.39489,-52.17989,-13.55841,-43.00668,Walking
2001,0.64091,0.03279,-0.40832,-48.27364,-29.12237,-34.889,Walking
2002,0.76616,0.09675,-0.49108,-51.44747,-51.09503,-19.38607,Walking
2002,0.90629,0.10334,-0.52746,-50.1047,-56.28302,-13.28256,Walking
2002,0.96025,0.10432,-0.49523,-44.18429,-58.54132,-14.93051,Walking
2002,1.07133,0.1324,-0.49279,-31.67208,-56.34405,-16.02914,Walking
2003,1.11137,0.15608,-0.50891,-28.13204,-51.52227,-15.17465,Walking
2003,1.14604,0.17707,-0.49572,-21.54024,-32.78448,-15.66293,Walking
2003,1.14433,0.22786,-0.51355,-18.61056,-20.1502,-16.88363,Walking
2003,1.06059,0.25886,-0.49231,-14.46017,2.06659,-22.98715,Walking
2004,0.93827,0.23542,-0.44445,-13.11739,16.34882,-27.50375,Walking
2004,0.82402,0.21711,-0.4425,-7.31905,18.24091,-26.52719,Walking
2004,0.77226,0.21174,-0.47033,-2.07003,15.86054,-24.45199,Walking
2004,0.71879,0.25764,-0.5426,5.86454,7.13251,-14.80844,Walking
2005,0.71171,0.34211,-0.64343,5.6204,-13.98565,2.40348,Walking
2005,0.78959,0.40193,-0.63855,-3.90108,-31.68585,14.61051,Walking
2005,0.87382,0.38923,-0.59729,-17.69503,-39.74249,21.81266,Walking
2005,0.93754,0.36653,-0.5614,-34.60177,-34.67657,19.37125,Walking
2006,0.9412,0.32307,-0.56286,-48.09054,-20.63848,10.9484,Walking
2006,0.91191,0.2303,-0.60095,-50.2878,-8.91973,1.42692,Walking
2006,0.91118,0.13728,-0.59436,-43.81808,-5.62384,0.57242,Walking
2006,0.9434,0.07624,-0.58068,-28.98653,-2.38897,-0.52621,Walking
2007,0.9185,0.05915,-0.6051,-8.60079,5.78974,0.08414,Walking
2007,0.81645,0.10749,-0.59606,18.19364,18.0578,-1.07552,Walking
2007,0.75322,0.21467,-0.50036,30.0955,17.08124,-0.52621,Walking
2007,0.74028,0.27937,-0.39538,30.40067,13.11396,3.56315,Walking
2008,0.77079,0.3177,-0.35534,25.33476,8.53632,8.14078,Walking
2008,0.77568,0.35749,-0.35852,16.24052,6.88837,11.74186,Walking
2008,0.72416,0.35432,-0.45959,-0.91036,7.68183,15.2819,Walking
2008,0.65263,0.37507,-0.52356,-11.10323,1.76142,15.70914,Walking
2009,0.62797,0.34504,-0.56189,-20.68575,-10.38458,15.15983,Walking
2009,0.63066,0.32185,-0.58435,-24.04268,-20.63848,13.2067,Walking
2009,0.60087,0.28987,-0.58068,-28.86446,-32.96759,7.77457,Walking
2009,0.60356,0.26448,-0.58898,-33.259,-43.09942,7.22526,Walking
2010,0.67118,0.253,-0.60022,-38.87423,-52.4378,12.41324,Walking
2010,0.76054,0.17659,-0.58117,-49.73849,-55.7337,19.55436,Walking
2010,0.8538,0.03059,-0.5487,-45.16085,-44.07598,28.03824,Walking
2010,0.89189,-0.03289,-0.54382,-34.35763,-34.85968,32.73795,Walking
2010,0.92143,-0.06218,-0.50183,-19.40401,-28.75616,36.6442,Walking
2011,1.02348,-0.01677,-0.47277,-2.13106,-25.27716,38.29215,Walking
2011,1.09843,0.128,-0.45593,24.78544,-5.01348,37.62077,Walking
2011,1.03764,0.18879,-0.49963,36.07694,17.08124,31.57828,Walking
2011,0.95512,0.26814,-0.52624,43.21806,29.47138,23.2775,Walking
2011,0.88774,0.2928,-0.54333,44.01151,33.92694,15.58707,Walking
2012,0.82206,0.31135,-0.55188,41.57011,38.26044,10.64322,Walking
2012,0.75419,0.37629,-0.61657,25.88407,45.46259,7.28629,Walking
2012,0.72368,0.43196,-0.55578,7.8787,44.97431,10.27701,Walking
2012,0.6873,0.42146,-0.46691,-14.46017,43.14325,17.96744,Walking
2012,0.68364,0.27937,-0.35363,-33.80831,31.05829,32.49381,Walking
2013,0.76738,0.21931,-0.37683,-30.26827,12.07636,43.66325,Walking
2013,0.8079,0.19856,-0.37243,-27.03341,6.03388,44.70084,Walking
2013,0.91484,0.19392,-0.34362,-19.0378,-1.29034,46.40983,Walking
2013,1.00102,0.19294,-0.35266,-8.72286,-1.53448,43.05289,Walking
2013,1.03373,0.22053,-0.38366,-4.69454,1.45624,38.78043,Walking
2014,1.03202,0.22688,-0.41809,-3.04659,5.78974,33.65348,Walking
2014,0.96098,0.20222,-0.42395,-9.57735,16.89814,20.65299,Walking
2014,0.94462,0.20491,-0.43029,-13.60567,21.65888,15.77018,Walking
2014,0.90605,0.20002,-0.44397,-18.79366,26.29755,11.49772,Walking
2014,0.88701,0.21028,-0.44445,-23.98165,29.22724,8.50699,Walking
2015,0.80302,0.21931,-0.43225,-31.85518,33.25556,0.45035,Walking
2015,0.79252,0.22761,-0.42541,-33.01485,36.36835,-3.08968,Walking
2015,0.7476,0.23005,-0.41198,-35.27316,37.71112,-4.92074,Walking
2015,0.73344,0.24519,-0.4198,-39.60665,34.23212,-4.06625,Walking
2015,0.74589,0.22346,-0.42517,-43.14669,31.18036,-1.31967,Walking
2016,0.7537,0.19758,-0.39563,-48.63985,28.43378,1.73209,Walking
2016,0.75883,0.17341,-0.37756,-50.04366,27.45722,4.84489,Walking
2016,0.75077,0.15706,-0.36657,-52.30196,25.74823,8.07975,Walking
2016,0.76127,0.14729,-0.37536,-53.33956,24.4665,11.68082,Walking
2016,0.74076,0.12019,-0.36755,-55.47579,22.75751,17.29606,Walking
2017,0.731,0.10725,-0.36193,-56.6965,21.10956,18.27262,Walking
2017,0.70781,0.12165,-0.35949,-58.22237,19.21747,19.55436,Walking
2017,0.69169,0.10896,-0.3551,-58.83273,17.63056,20.53092,Walking
2017,0.68119,0.10823,-0.35437,-59.25997,13.17499,20.8361,Walking
2017,0.63481,0.10579,-0.37658,-59.07687,6.27802,20.95817,Walking
2018,0.60112,0.1009,-0.37097,-60.1755,-12.3377,23.46061,Walking
2018,0.65629,0.07161,-0.40954,-59.1379,-29.24444,27.42789,Walking
2018,0.70781,0.05867,-0.47229,-56.6965,-43.95391,31.15104,Walking
2018,0.79741,0.03498,-0.50256,-55.6589,-50.85089,32.1276,Walking
2018,0.81376,0.01301,-0.49841,-56.08614,-50.30157,31.70035,Walking
2019,0.82719,-0.04705,-0.48059,-55.04855,-47.9212,29.56412,Walking
2019,0.82963,-0.07488,-0.48815,-46.74776,-41.26837,23.52164,Walking
2019,0.78154,-0.05608,-0.45642,-29.29171,-36.50763,9.42252,Walking
2019,0.73832,0.01692,-0.48132,-3.84005,-35.28692,-8.58285,Walking
2019,0.74492,0.04695,-0.52209,3.30107,-36.87384,-12.61117,Walking
2020,0.76176,0.06111,-0.54699,15.14189,-44.74737,-18.59262,Walking
2020,0.78178,0.0655,-0.5404,22.283,-52.92608,-22.31576,Walking
2020,0.80082,0.06721,-0.52648,22.40507,-55.97784,-21.76644,Walking
2020,0.81498,0.05207,-0.53064,20.75712,-60.18927,-21.76644,Walking
2020,0.83696,0.05452,-0.51818,20.75712,-61.04376,-22.92611,Walking
2021,0.88334,0.0699,-0.50988,21.97782,-57.62579,-25.97787,Walking
2021,0.88237,0.03206,-0.49548,22.77128,-48.59259,-27.13754,Walking
2021,0.86576,-0.00627,-0.53356,31.49931,-37.60626,-27.56478,Walking
2021,0.80107,0.02205,-0.5802,39.80009,-30.28204,-26.77133,Walking
2021,0.76884,0.06721,-0.64782,45.47636,-31.19757,-24.69613,Walking
2022,0.73588,0.10237,-0.69519,52.06815,-39.80352,-16.8226,Walking
2022,0.81962,0.1175,-0.651,50.84745,-45.23565,-6.81283,Walking
2022,0.90141,0.12312,-0.63879,40.53251,-39.37628,0.63346,Walking
2022,0.93974,0.14582,-0.66296,29.0579,-28.14581,3.38004,Walking
2022,0.93998,0.19416,-0.68371,17.88847,-18.80743,-0.3431,Walking
2023,0.929,0.23176,-0.61706,9.70976,-10.26251,-3.70004,Walking
2023,0.85991,0.25081,-0.53259,7.63456,4.20282,-1.74691,Walking
2023,0.77934,0.24446,-0.52893,9.28251,10.00116,-0.83138,Walking
2023,0.72075,0.20442,-0.56677,10.93046,12.44257,2.52555,Walking
2023,0.67778,0.19831,-0.58337,13.12773,8.41425,6.49283,Walking
2064,0.76347,0.31282,-0.70153,-9.21114,-2.02276,22.2399,Standing
2064,0.77299,0.39631,-0.72692,-14.39913,12.01532,26.20719,Standing
2064,0.77299,0.47248,-0.7257,-25.93477,25.99237,34.08073,Standing
2064,0.70659,0.52473,-0.7113,-40.76632,32.95038,47.14225,Standing
2065,0.70219,0.56916,-0.71301,-67.86592,33.37763,62.09586,Standing
2065,0.68315,0.58235,-0.68249,-84.04024,26.41962,68.38248,Standing
2065,0.69096,0.56965,-0.6781,-97.04073,19.03437,75.21842,Standing
2065,0.71342,0.57502,-0.65417,-108.82051,11.40497,80.52848,Standing
2066,0.74467,0.57136,-0.63293,-119.62373,10.48944,86.44889,Standing
2066,0.76762,0.56599,-0.6217,-138.17842,11.83222,94.87174,Standing
2066,0.78202,0.57258,-0.63952,-147.57784,15.92157,100.91422,Standing
2066,0.77934,0.55867,-0.64611,-153.13203,17.50849,107.75016,Standing
2067,0.78251,0.54695,-0.6549,-158.01485,17.99677,111.22916,Standing
2067,0.77958,0.48079,-0.64856,-159.11348,19.52265,109.82536,Standing
2067,0.75859,0.42463,-0.63488,-153.55928,22.94062,104.82047,Standing
2067,0.72465,0.38752,-0.61779,-142.14571,25.50409,99.26627,Standing
2068,0.68412,0.33406,-0.61071,-130.48799,31.97382,94.56657,Standing
2068,0.57939,0.29475,-0.61535,-119.44063,39.72528,92.43034,Standing
2068,0.51738,0.25154,-0.63317,-114.13057,41.12909,91.51481,Standing
2068,0.46196,0.21028,-0.6842,-107.2336,38.62665,90.59928,Standing
2069,0.42167,0.15657,-0.69177,-103.75459,27.45722,88.15788,Standing
2069,0.47197,0.03645,-0.75695,-88.86201,-26.00958,83.27506,Standing
2069,0.55815,-0.0031,-0.77258,-82.02608,-36.87384,81.56608,Standing
2069,0.63237,-0.04583,-0.73352,-77.2043,-39.0711,85.83854,Standing
2070,0.65898,-0.07683,-0.68225,-72.13838,-35.04278,88.27995,Standing
2070,0.70878,-0.03142,-0.59069,-58.28341,-27.71856,94.4445,Standing
2070,0.74223,0.0157,-0.54602,-54.13302,-22.34747,96.27555,Standing
2070,0.78862,0.11042,-0.4552,-51.93575,-9.46905,99.1442,Standing
2070,0.81498,0.18245,-0.42297,-53.03439,-3.79278,99.08317,Standing
2071,0.80278,0.22541,-0.37731,-53.03439,2.92109,98.53385,Standing
2071,0.79594,0.2801,-0.33508,-53.03439,11.89325,96.76383,Standing
2071,0.81523,0.30256,-0.33581,-50.53194,15.12812,94.6276,Standing
2071,0.80351,0.29939,-0.31286,-47.60226,18.30194,93.16276,Standing
2071,0.79716,0.29109,-0.36291,-37.34835,19.46161,88.82926,Standing
2072,0.79033,0.28303,-0.40368,-33.13692,20.133,86.50993,Standing
2072,0.79008,0.2779,-0.45837,-28.68136,19.52265,83.76334,Standing
2072,0.78495,0.27522,-0.48523,-26.05684,20.19403,80.77262,Standing
2072,0.80717,0.27131,-0.5592,-22.27267,15.43329,74.73014,Standing
2072,0.80302,0.26277,-0.59362,-20.86886,14.09052,69.9694,Standing
2073,0.81132,0.23787,-0.59021,-18.97677,12.62568,65.6359,Standing
2073,0.82255,0.23054,-0.61706,-17.87813,13.60224,61.30241,Standing
2073,0.81767,0.21809,-0.65564,-16.71847,17.26435,54.03922,Standing
2073,0.78593,0.20784,-0.63684,-19.40401,21.65888,51.59782,Standing
2073,0.77201,0.18391,-0.63147,-22.76095,26.05341,49.46159,Standing
2074,0.70536,0.14802,-0.62023,-32.77071,30.75312,47.38639,Standing
2074,0.61161,0.09138,-0.60314,-49.00607,25.62616,50.74332,Standing
2074,0.62065,0.05989,-0.57458,-53.70577,8.78046,59.65446,Standing
2074,0.65141,0.04109,-0.55847,-52.97335,2.61591,61.24137,Standing
2074,0.80497,0.04329,-0.50622,-42.17013,-11.05597,60.69205,Standing
2075,0.86869,0.08748,-0.48059,-33.93038,-4.89141,48.85123,Standing
2075,0.84062,0.07112,-0.50354,-30.02413,5.5456,36.21696,Standing
2075,0.79399,0.03059,-0.51306,-23.5544,12.5036,25.29166,Standing
2075,0.7581,-0.00042,-0.49841,-17.45089,14.39569,16.56363,Standing
2075,0.73539,-0.03997,-0.49182,-13.97188,13.72431,14.4274,Standing
2076,0.70805,-0.0927,-0.45739,-8.53975,7.55976,11.55875,Standing
2076,0.72783,-0.11492,-0.45886,-4.93868,4.93525,11.43668,Standing
2076,0.7537,-0.13152,-0.44006,0.49345,-0.55792,10.82633,Standing
2076,0.75737,-0.14031,-0.41931,2.1414,-1.16827,8.99528,Standing
2076,0.77592,-0.12712,-0.42614,5.74247,-1.2293,5.45524,Standing
2077,0.76933,-0.09978,-0.43396,9.28251,-2.32794,3.99039,Standing
2077,0.77568,-0.0927,-0.45227,14.04325,-2.63311,0.38932,Standing
2077,0.79545,-0.06902,-0.45153,15.87431,-4.76934,-0.3431,Standing
2077,0.80034,-0.02483,-0.44299,20.08573,-4.5252,-2.11312,Standing
2077,0.81303,-0.00847,-0.43225,21.55058,-4.95245,-3.02865,Standing
2078,0.79277,0.00251,-0.44445,23.86991,-1.83966,-4.49349,Standing
2078,0.79008,0.02034,-0.4364,24.60233,-1.2293,-3.57797,Standing
2078,0.78373,0.04719,-0.432,27.10478,0.29657,-3.33383,Standing
2078,0.76567,0.08406,-0.43664,28.14237,-0.19171,-4.06625,Standing
2078,0.7725,0.1053,-0.4508,28.81376,1.82245,-6.01937,Standing
2079,0.76274,0.13191,-0.46887,30.70585,3.65351,-9.43734,Standing
2079,0.74687,0.1949,-0.51648,28.81376,2.73798,-11.81771,Standing
2079,0.78935,0.22004,-0.55481,22.77128,0.54071,-15.41879,Standing
2079,0.80717,0.2071,-0.54553,16.17948,-2.14483,-18.16537,Standing
2079,0.8582,0.1822,-0.53991,13.55497,-2.32794,-22.13265,Standing
2080,0.88334,0.21931,-0.55725,9.77079,-0.61895,-29.39584,Standing
2080,0.85063,0.20002,-0.56018,2.87382,2.79902,-33.48519,Standing
2080,0.81718,0.18928,-0.5509,-1.21554,5.11835,-34.95004,Standing
2080,0.80278,0.19026,-0.47522,-2.13106,3.83661,-37.20834,Standing
2080,0.75077,0.19148,-0.44299,-3.10763,-2.51104,-36.72005,Standing
2081,0.77787,0.22078,-0.41516,-2.31417,-9.95733,-37.02523,Standing
2081,0.79399,0.20173,-0.41564,-0.66622,-12.76495,-37.20834,Standing
2081,0.82133,0.2032,-0.44885,2.20243,-11.60528,-36.59798,Standing
2081,0.77836,0.17244,-0.48498,8.12284,-8.91973,-31.28793,Standing
2082,0.73857,0.15925,-0.5111,13.67704,-10.56768,-29.39584,Standing
2082,0.72197,0.18025,-0.54821,18.19364,-11.48321,-26.64926,Standing
2082,0.71733,0.19587,-0.58093,20.63505,-10.81182,-25.24545,Standing
2082,0.67534,0.23445,-0.50427,21.18437,-11.72735,-22.13265,Standing
2083,0.64116,0.24861,-0.48278,16.78983,-16.06085,-18.89779,Standing
2083,0.63847,0.22566,-0.44812,10.32011,-25.21612,-13.83187,Standing
2083,0.69243,0.20662,-0.47692,1.22587,-33.5169,-8.46078,Standing
2083,0.80351,0.17585,-0.52014,-7.01388,-37.48419,-2.78451,Standing
2084,0.83769,0.18269,-0.55163,-6.22042,-32.78448,-1.13656,Standing
2084,0.87797,0.21614,-0.56066,-1.39864,-26.19268,0.45035,Standing
2084,0.88041,0.2823,-0.56262,3.91142,-19.29571,0.57242,Standing
2084,0.85795,0.35969,-0.53039,2.3245,-13.80255,2.58658,Standing
2085,0.85405,0.40925,-0.53137,-3.77901,-11.84942,6.79801,Standing
2085,0.89897,0.44514,-0.53942,-10.06563,-9.28595,10.88737,Standing
2085,0.89653,0.41584,-0.52014,-18.06124,-3.18243,12.59635,Standing
2085,0.8477,0.32624,-0.57556,-32.03829,6.33905,17.23502,Standing
2086,0.81694,0.30647,-0.609,-42.41427,5.66767,22.0568,Standing
2086,0.83793,0.28669,-0.65783,-43.69601,1.70038,23.39957,Standing
2086,0.83305,0.26423,-0.6239,-43.94015,-0.06964,18.63883,Standing
2086,0.82524,0.21736,-0.55505,-42.2922,2.2497,12.04703,Standing
2087,0.74516,0.19368,-0.52526,-46.25948,5.85077,10.52115,Standing
2087,0.73417,0.15828,-0.50573,-48.15157,4.87421,10.33805,Standing
2087,0.67363,0.1407,-0.53039,-46.56466,2.2497,10.58219,Standing
2087,0.67485,0.10896,-0.53698,-45.28292,-0.43585,12.77946,Standing
2088,0.68632,0.07942,-0.5465,-36.61593,-7.8211,14.12223,Standing
2088,0.72831,0.10627,-0.56359,-31.97725,-10.99493,16.01432,Standing
2088,0.73539,0.09602,-0.54357,-27.8879,-12.03253,16.74674,Standing
2088,0.76274,0.11897,-0.53796,-19.46505,-14.10772,17.05192,Standing
2089,0.76933,0.11091,-0.54602,-14.39913,-14.90118,17.41813,Standing
2089,0.7747,0.12214,-0.55578,-6.28145,-14.65704,17.60123,Standing
2089,0.76323,0.12751,-0.54504,2.26347,-14.10772,15.77018,Standing
2089,0.77641,0.1363,-0.55651,5.80351,-15.57257,14.4274,Standing
2090,0.75785,0.11433,-0.53772,7.75663,-17.28155,13.2067,Standing
2090,0.7454,0.10139,-0.5216,12.94462,-18.13604,10.21598,Standing
2090,0.71904,0.09602,-0.48596,11.90702,-17.15948,10.15494,Standing
2090,0.71122,0.06575,-0.4801,11.11357,-17.15948,10.52115,Standing
2091,0.72075,0.06111,-0.48742,9.77079,-16.12188,8.26285,Standing
2091,0.70292,0.05378,-0.49841,8.67216,-16.73223,6.6149,Standing
2091,0.71708,0.0467,-0.49816,11.29667,-17.46466,5.15006,Standing
2091,0.75053,0.05964,-0.50354,13.2498,-15.4505,2.15934,Standing
2092,0.79716,0.0489,-0.50866,18.25468,-15.20636,-1.13656,Standing
2092,0.80546,0.06355,-0.51135,25.09062,-13.1922,-6.50765,Standing
2092,0.76811,0.03767,-0.5321,39.80009,-10.38458,-10.78012,Standing
2092,0.76982,0.04402,-0.55188,45.47636,-8.49249,-12.06185,Standing
2093,0.75883,0.07258,-0.58581,50.90849,-9.40802,-15.05258,Standing
2093,0.7581,0.06111,-0.57531,54.7537,-9.71319,-14.38119,Standing
2093,0.76982,0.10383,-0.5697,56.03544,-5.99005,-11.87875,Standing
2093,0.75859,0.12605,-0.56652,54.69267,-5.86798,-10.35287,Standing
2094,0.77006,0.15339,-0.55383,51.2747,-4.83038,-8.21664,Standing
2094,0.783,0.17439,-0.5133,50.60331,-1.59552,-8.09457,Standing
2094,0.82231,0.18977,-0.52185,45.17118,3.40937,-8.03353,Standing
2094,0.84575,0.2137,-0.54357,41.2039,7.49872,-8.58285,Standing
2095,0.82988,0.21809,-0.56579,36.99247,14.88398,-11.14633,Standing
2095,0.81645,0.24373,-0.59704,35.71073,19.52265,-15.47982,Standing
2095,0.77836,0.2762,-0.62097,31.80448,17.93573,-17.86019,Standing
2095,0.71171,0.28718,-0.60974,22.89335,11.64911,-15.785,Standing
2096,0.70829,0.27815,-0.6051,12.76151,2.4328,-12.00082,Standing
2096,0.68559,0.26521,-0.59216,1.16483,-5.5628,-7.9725,Standing
2096,0.71708,0.24836,-0.60363,-10.0046,-12.70391,-3.51693,Standing
2096,0.74736,0.23372,-0.60705,-17.14571,-16.79327,1.36588,Standing
2097,0.8267,0.19929,-0.61413,-20.44161,-17.8919,3.56315,Standing
2097,0.87577,0.13337,-0.63513,-22.45577,-12.1546,4.1735,Standing
2097,0.87504,0.09602,-0.6195,-21.41817,-5.92901,4.60074,Standing
2097,0.8311,0.09114,-0.59606,-15.37569,-1.29034,3.44108,Standing
2098,0.78886,0.08088,-0.55773,-10.06563,1.94452,-0.03793,Standing
2098,0.70659,0.06526,-0.51062,-2.74142,6.09491,-5.04281,Standing
2098,0.67851,0.08674,-0.49548,1.47001,5.11835,-6.38558,Standing
2098,0.69731,0.10554,-0.48254,6.658,4.14179,-7.91146,Standing
2099,0.75346,0.15583,-0.49304,10.9915,2.4328,-9.13217,Standing
2099,0.78422,0.17024,-0.51477,17.15605,6.33905,-13.7098,Standing
2099,0.77861,0.19441,-0.53845,17.21708,10.18427,-16.39535,Standing
2099,0.74369,0.18464,-0.53405,17.9495,12.99189,-16.94467,Standing
2100,0.73442,0.19197,-0.53356,17.88847,13.41913,-16.51742,Standing
2100,0.71098,0.25227,-0.51867,11.78495,13.78534,-10.35287,Standing
2100,0.67778,0.30818,-0.50671,3.3621,12.56464,-3.4559,Standing
2100,0.68071,0.35383,-0.51623,-5.24386,11.34394,3.86832,Standing
2100,0.66166,0.38166,-0.52673,-14.27706,6.94941,8.38492,Standing
2101,0.68925,0.35823,-0.5465,-31.85518,0.60175,14.73258,Standing
2101,0.73295,0.30037,-0.53601,-40.09493,-0.80206,17.84537,Standing
2101,0.79448,0.22908,-0.52526,-43.02462,0.90693,19.31022,Standing
2101,0.83036,0.17976,-0.57116,-44.18429,5.11835,19.31022,Standing
2101,0.91874,0.15632,-0.61999,-38.93526,11.77118,16.25846,Standing
2102,0.94755,0.15193,-0.62023,-28.49825,15.6164,10.82633,Standing
2102,0.9185,0.14363,-0.61657,-18.67159,21.71991,4.23453,Standing
2102,0.87382,0.14631,-0.62341,-10.37081,27.9455,1.67106,Standing
2102,0.84623,0.1656,-0.62927,-8.53975,27.64032,-0.03793,Standing
2102,0.8079,0.20466,-0.59069,-16.96261,27.70136,-1.31967,Standing
2103,0.82866,0.21687,-0.557,-19.40401,27.02997,-1.44174,Standing
2103,0.84379,0.21833,-0.52404,-18.06124,28.92206,-1.13656,Standing
2103,0.86088,0.21443,-0.52746,-16.41329,29.28827,-1.31967,Standing
2103,0.85087,0.20369,-0.53552,-7.68526,32.40107,-0.64828,Standing
2103,0.84379,0.1927,-0.52404,0.55448,31.91278,-0.09896,Standing
2104,0.80888,0.16999,-0.54138,7.51249,31.91278,-1.68588,Standing
2104,0.75053,0.16169,-0.51306,11.90702,30.26484,-1.86898,Standing
2104,0.66703,0.14558,-0.49255,9.9539,28.67792,-0.89242,Standing
2104,0.63237,0.10456,-0.44665,0.43241,20.43818,1.85416,Standing
2104,0.63505,0.09675,-0.40319,-3.90108,9.63495,4.05143,Standing
2105,0.70951,0.06892,-0.3966,-2.74142,3.10419,4.3566,Standing
2105,0.75273,0.06184,-0.40734,-0.66622,1.82245,3.68522,Standing
2105,0.80107,0.09236,-0.41003,5.19316,2.61591,1.18278,Standing
2105,0.82402,0.07331,-0.43396,7.57353,4.44696,-1.31967,Standing
2105,0.81498,0.0782,-0.4364,10.93046,7.8039,-4.12728,Standing
2106,0.80497,0.07356,-0.4403,14.40946,10.48944,-6.62972,Standing
2106,0.79594,0.07747,-0.44812,19.78056,12.99189,-9.25424,Standing
2106,0.78056,0.05549,-0.46887,23.38163,12.5036,-9.80355,Standing
2106,0.76225,0.01399,-0.47668,27.95927,12.07636,-10.47494,Standing
2106,0.76347,0.01985,-0.4906,31.68241,10.30634,-9.62045,Standing
2107,0.72929,-0.00286,-0.4862,32.72001,9.94013,-7.54525,Standing
2107,0.74418,0.00203,-0.45715,34.30692,7.74286,-4.00521,Standing
2107,0.74614,0.00789,-0.46936,34.36796,7.43769,-2.90658,Standing
2107,0.74272,0.03083,-0.45715,34.97831,6.33905,-1.99105,Standing
2107,0.75273,0.04426,-0.44714,36.44315,4.32489,-0.58724,Standing
2108,0.75712,0.08308,-0.46032,40.95975,1.94452,1.18278,Standing
2108,0.75785,0.1009,-0.4508,42.72977,0.60175,3.07487,Standing
2108,0.76982,0.1158,-0.46106,43.76737,-1.41241,3.92936,Standing
2108,0.78569,0.15974,-0.47009,44.25565,-5.01348,5.69938,Standing
2108,0.82719,0.14436,-0.47497,44.37772,-4.70831,6.67594,Standing
2109,0.82939,0.18293,-0.47155,41.75321,-4.89141,7.10319,Standing
2109,0.83647,0.1783,-0.47522,38.39628,-3.3045,7.10319,Standing
2109,0.85307,0.19172,-0.47229,31.98759,1.76142,5.15006,Standing
2109,0.8228,0.18928,-0.50207,27.77616,5.66767,-2.35726,Standing
2109,0.81669,0.21785,-0.50231,27.04374,4.38593,-5.83627,Standing
2110,0.81181,0.22053,-0.51159,21.18437,1.15107,-7.11801,Standing
2110,0.79789,0.23249,-0.51916,3.179,-4.64727,-3.21176,Standing
2110,0.82133,0.21907,-0.52795,-3.65694,-10.26251,-1.99105,Standing
2110,0.86699,0.16829,-0.52063,-8.84493,-13.07013,-1.50277,Standing
2111,0.92265,0.11262,-0.51232,-7.62423,-14.53497,-1.93002,Standing
2111,0.95951,0.09407,-0.5072,-3.53487,-9.71319,-3.4559,Standing
2111,0.92729,0.0699,-0.52111,1.16483,-1.53448,-4.37142,Standing
2111,0.9102,0.06013,-0.53308,2.87382,2.12763,-5.95834,Standing
2112,0.83647,0.02668,-0.50354,7.63456,5.5456,-8.1556,Standing
2112,0.81816,0.04158,-0.48205,10.74735,4.99628,-9.49838,Standing
2112,0.783,0.04744,-0.46618,15.08085,3.04316,-11.14633,Standing
2112,0.76371,0.06428,-0.44201,15.87431,-0.43585,-12.24496,Standing
2113,0.77177,0.0616,-0.43225,15.75224,-1.35138,-13.46566,Standing
2113,0.78569,0.07624,-0.43981,17.9495,-1.53448,-14.56429,Standing
2113,0.78691,0.09236,-0.43664,20.63505,-0.74102,-16.15121,Standing
2113,0.80693,0.10945,-0.44592,23.25956,0.54071,-18.0433,Standing
2114,0.80424,0.12165,-0.44665,24.60233,1.39521,-20.91195,Standing
2114,0.78325,0.16291,-0.46496,27.8372,2.18866,-24.94027,Standing
2114,0.7996,0.19197,-0.44348,27.8372,2.00556,-26.46615,Standing
2114,0.80668,0.22322,-0.43029,23.93095,1.09003,-24.02474,Standing
2115,0.80058,0.22566,-0.42565,17.46122,4.01972,-21.15609,Standing
2115,0.7227,0.26106,-0.43176,10.38114,2.79902,-19.93539,Standing
